标准时间,经度(Longitude),纬度(Latitude),高度(Altitude_m),SO2(ug/m3),SO2标识,NO2(ug/m3),NO2标识,NO(ug/m3),NO标识,NOx(ug/m3),NOx标识,CO(mg/m3),CO标识,O3(ug/m3),O3标识,工况PM2.5(ug/m3),工况PM2.5标识,工况PM10(ug/m3),工况PM10标识,大气温度(℃),大气温度标识,大气湿度(%),大气湿度标识,风向(°),风向标识,风速(m/s),风速标识,大气压(hPa),大气压标识,Thermal_OC(ug/m^3),Thermal_OC标识,Thermal_EC(ug/m^3),Thermal_EC标识,OptOC(ugC/m^3),OptOC标识,OptEC(ugC/m^3),OptEC标识,TC(ugC/m^3),TC标识,BC_370nm(ng/m3),BC_370nm标识,BC_430nm(ng/m3),BC_430nm标识,蓝色_470nm(ng/m3),蓝色_470nm标识,BC_520nm(ng/m3),BC_520nm标识,黄色_565nm(ng/m3),黄色_565nm标识,黄色_590nm(ng/m3),黄色_590nm标识,红色_660nm(ng/m3),红色_660nm标识,BC_760nm(ng/m3),BC_760nm标识,黑炭_880nm(ng/m3),黑炭_880nm标识,红外_950nm(ng/m3),红外_950nm标识
2026-05-03 08:18:41.100,120.04088959595985,30.41145711918364,118.35168095866857,3.1,,29.2,,0.1,,29.4,,0.351,,130.3,,24.0,,50.6,,22.28,,67.0,,63.0,,1.3,,1011.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:41.200,120.04089070387631,30.411458091257497,118.22404274069385,3.2,,30.3,,0.2,,30.5,,0.346,,125.4,,24.0,,50.6,,22.1,,68.0,,69.0,,1.9,,1011.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:41.300,120.0408901348835,30.411458922568382,118.08000458933294,3.6,,30.0,,0.1,,30.2,,0.332,,123.9,,24.0,,50.6,,21.95,,69.0,,69.0,,1.8,,1011.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:41.400,120.04089039572715,30.41145824989793,117.88544638467661,3.5,,30.0,,0.1,,30.1,,0.331,,122.2,,24.7,,51.4,,21.82,,69.0,,66.0,,1.6,,1011.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:41.500,120.04089057548893,30.41146104771947,117.74188663442364,3.0,,29.5,,-0.2,,29.1,,0.333,,120.2,,24.7,,51.4,,21.72,,70.0,,67.0,,1.2,,1012.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:41.600,120.04088985066609,30.411460130403366,117.5487621896006,3.0,,29.1,,-0.3,,28.7,,0.331,,119.2,,24.7,,51.4,,21.67,,70.0,,70.0,,1.2,,1012.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:41.700,120.04089279790001,30.41145970836778,117.44475248824405,3.6,,27.6,,0.0,,27.7,,0.332,,116.4,,24.7,,51.4,,21.6,,70.0,,59.0,,0.9,,1012.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:41.800,120.04089237915152,30.41146003993445,117.33418519108317,4.6,,28.1,,0.9,,29.4,,0.341,,112.6,,24.7,,51.4,,21.58,,70.0,,49.0,,1.0,,1012.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:41.900,120.04089170025148,30.41145934942399,117.27924835450426,4.0,,28.5,,0.2,,28.9,,0.338,,111.5,,24.7,,51.4,,21.6,,70.0,,51.0,,1.0,,1012.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:42.000,120.04089307019862,30.41146028904623,117.17003956008372,3.7,,28.7,,-0.2,,28.4,,0.341,,107.6,,24.7,,51.4,,21.6,,69.0,,52.0,,1.0,,1012.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:42.100,120.04089374646892,30.411462626257286,117.01473075913718,3.9,,31.1,,0.4,,31.8,,0.347,,98.7,,31.0,,60.5,,21.46,,70.0,,54.0,,1.0,,1011.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:42.200,120.04089457587305,30.411461025334752,116.80544524270944,3.9,,33.8,,0.2,,34.2,,0.349,,94.1,,31.0,,60.5,,21.25,,71.0,,43.0,,1.0,,1012.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:42.300,120.04089306061917,30.41146252406847,116.48793236645297,4.5,,34.0,,-0.1,,33.9,,0.351,,92.6,,31.0,,60.5,,21.2,,71.0,,49.0,,0.9,,1012.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:42.400,120.04089259553996,30.41145917674145,116.28037257888268,3.8,,33.0,,0.0,,33.1,,0.355,,92.6,,31.0,,60.5,,21.1,,72.0,,47.0,,1.0,,1012.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:42.500,120.04089201176774,30.411460808084353,116.15161982964992,3.5,,31.6,,-0.1,,31.4,,0.355,,93.6,,31.0,,60.5,,20.92,,73.0,,47.0,,0.9,,1012.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:42.600,120.0408909752371,30.41146208044606,116.000110056366,2.7,,29.6,,-0.2,,29.3,,0.369,,90.3,,31.0,,60.5,,20.8,,73.0,,33.0,,1.0,,1012.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:42.700,120.04089108403271,30.411460778405996,115.78610984317963,4.6,,30.6,,-0.2,,30.3,,0.359,,85.5,,38.7,,59.3,,20.8,,73.0,,22.0,,1.1,,1012.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:42.800,120.04089005433235,30.41146089916891,115.64094990725314,5.3,,30.3,,0.0,,30.3,,0.359,,84.9,,38.7,,59.3,,20.78,,73.0,,35.0,,1.0,,1012.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:42.900,120.0408921443242,30.411461408125085,115.32096974095491,5.5,,29.8,,0.0,,29.7,,0.362,,83.4,,38.7,,59.3,,20.63,,74.0,,45.0,,0.9,,1012.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:43.000,120.04089254406144,30.411459835393295,115.11252935244592,4.4,,24.5,,0.1,,24.6,,0.338,,87.0,,38.7,,59.3,,20.36,,73.0,,56.0,,1.1,,1012.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:43.100,120.04089152581537,30.41145916004304,114.87964395742998,3.0,,20.4,,0.5,,21.2,,0.337,,86.6,,38.7,,59.3,,20.1,,74.0,,41.0,,1.3,,1012.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:43.200,120.04089184391847,30.411457638870438,114.75776157580974,2.7,,21.6,,0.5,,22.3,,0.333,,81.0,,38.7,,59.3,,20.01,,75.0,,53.0,,0.9,,1012.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:43.300,120.04089483944992,30.411456213764595,114.59683785823727,3.9,,26.4,,0.1,,26.6,,0.342,,73.7,,38.7,,59.3,,20.0,,75.0,,55.0,,0.9,,1012.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:43.400,120.04089156099273,30.411455960778063,114.4961018808652,2.9,,27.4,,0.0,,27.5,,0.338,,71.0,,31.0,,56.2,,20.0,,75.0,,45.0,,1.0,,1012.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:43.500,120.04089255504331,30.41145614119723,114.41253532031058,3.9,,27.5,,-0.7,,26.5,,0.34,,67.5,,31.0,,56.2,,20.0,,75.0,,43.0,,0.8,,1012.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:43.600,120.04089595240985,30.411458182935064,114.24128514077547,3.2,,26.1,,-1.0,,24.6,,0.337,,67.1,,31.0,,56.2,,20.0,,74.0,,36.0,,0.8,,1012.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:43.700,120.04089408148558,30.411457821077256,114.04482131851282,3.2,,26.1,,-0.5,,25.3,,0.338,,65.7,,31.0,,56.2,,20.0,,74.0,,51.0,,0.9,,1012.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:43.800,120.04089471540567,30.411456582131613,113.90529931628173,3.0,,26.5,,0.2,,26.8,,0.34,,68.1,,31.0,,56.2,,19.9,,74.0,,39.0,,1.1,,1012.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:43.900,120.04089585703935,30.411456574524767,113.71220844420493,2.5,,24.9,,-0.1,,24.7,,0.332,,67.9,,31.0,,56.2,,19.8,,74.0,,35.0,,0.8,,1012.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:44.000,120.04089744069957,30.411454549873866,113.55992930678663,3.8,,24.0,,0.0,,23.9,,0.179,PZ,65.8,,31.0,,56.2,,19.9,,74.0,,29.0,,0.5,,1012.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:44.100,120.04089741986223,30.41145468195166,113.44150514469356,4.4,,24.0,,-0.1,,23.8,,0.063,PZ,65.3,,30.9,,54.9,,19.81,,73.0,,32.0,,0.5,,1012.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:44.200,120.04089825651161,30.411454759318897,113.29010685651174,3.6,,25.1,,0.2,,25.4,,0.008,H,61.9,,30.9,,54.9,,19.75,,74.0,,39.0,,0.7,,1012.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:44.300,120.04089775016061,30.411454185663874,113.21352340139535,3.5,,24.7,,-0.1,,24.6,,0.262,,61.1,,30.9,,54.9,,19.57,,75.0,,41.0,,0.6,,1012.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:44.400,120.04089692732838,30.411455272636655,113.09006676508334,3.3,,25.0,,0.0,,25.1,,0.283,,58.1,,30.9,,54.9,,19.4,,75.0,,45.0,,1.0,,1011.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:44.500,120.04089626790672,30.411456103721694,112.92113674061297,2.6,,27.7,,0.5,,28.4,,0.282,,52.6,,30.9,,54.9,,19.24,,76.0,,41.0,,0.8,,1011.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:44.600,120.04089713449387,30.411456477433248,112.76223607981194,2.8,,28.3,,0.3,,28.8,,0.275,,50.9,,30.9,,54.9,,19.2,,76.0,,36.0,,0.6,,1012.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:44.700,120.04089785513395,30.411457234099412,112.71599082384633,3.4,,27.8,,0.0,,27.8,,0.289,,54.7,,30.9,,54.9,,19.3,,76.0,,359.0,,0.1,,1012.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:44.800,120.04089915063511,30.411457931496095,112.5269485207225,3.6,,29.2,,0.3,,29.6,,0.283,,47.3,,24.1,,46.9,,19.12,,80.0,,334.0,,0.0,,1012.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:44.900,120.04090239777739,30.411456479337264,112.47097447944638,3.4,,31.6,,-0.2,,31.3,,0.266,,54.7,,24.1,,46.9,,18.9,,80.0,,23.0,,0.0,,1012.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:45.000,120.04090298544097,30.411455291494452,112.34880616302792,3.5,,29.4,,-0.2,,29.0,,0.259,,51.5,,24.1,,46.9,,18.84,,81.0,,1.0,,0.0,,1012.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:45.100,120.04090289956812,30.411456924881296,112.19107385690326,2.3,,31.3,,0.3,,31.8,,0.281,,38.1,,24.1,,46.9,,18.54,,82.0,,323.0,,0.1,,1012.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:45.200,120.04090257081876,30.41145442386446,112.18984098956251,2.9,,39.3,,0.4,,40.0,,0.326,,28.4,,24.1,,46.9,,18.43,,83.0,,345.0,,0.0,,1012.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:45.300,120.04090117529962,30.41145495228257,112.07412657903122,2.2,,44.7,,0.2,,45.0,,0.341,,23.9,,24.1,,46.9,,18.3,,84.0,,1.0,,0.0,,1012.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:45.400,120.04090105960354,30.411456032989157,112.07214924185502,2.3,,56.4,,0.2,,56.7,,0.35,,16.7,,19.0,,40.2,,18.0,,85.0,,352.0,,0.0,,1012.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:45.500,120.04090140294554,30.411456941320246,111.98686904076128,2.2,,58.6,,0.0,,58.7,,0.348,,14.4,,19.0,,40.2,,18.0,,85.0,,3.0,,0.0,,1012.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:45.600,120.04090275417087,30.411456582778086,111.95036740814679,3.0,,59.0,,0.5,,59.8,,0.376,,18.1,,19.0,,40.2,,18.0,,85.0,,337.0,,0.1,,1012.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:45.700,120.04090422648976,30.411457983776312,111.80563338387739,2.2,,61.0,,0.0,,61.0,,0.39,,12.2,,19.0,,40.2,,18.0,,85.0,,357.0,,0.0,,1012.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:45.800,120.04090401248176,30.4114584302544,111.61744790143307,2.2,,58.4,,0.0,,58.3,,0.381,,16.0,,19.0,,40.2,,17.9,,86.0,,347.0,,0.0,,1012.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:45.900,120.04090612032954,30.41145859410543,111.53537741343442,2.7,,57.4,,0.2,,57.7,,0.376,,18.0,,19.0,,40.2,,17.9,,85.0,,283.0,,0.3,,1012.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:46.000,120.04090536519769,30.41145726759872,111.39856439700101,1.7,,56.1,,0.4,,56.7,,0.365,,21.7,,19.0,,40.2,,17.68,,85.0,,332.0,,0.1,,1012.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:46.100,120.0409056578198,30.411458217385277,111.31155912235901,2.1,,51.1,,1.0,,52.7,,0.34,,27.9,,29.9,,52.5,,17.7,,85.0,,286.0,,0.2,,1012.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:46.200,120.04090611717965,30.411458022359945,111.24703325718737,2.6,,49.2,,0.4,,49.9,,0.339,,25.6,,29.9,,52.5,,17.79,,85.0,,297.0,,0.5,,1012.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:46.300,120.04090807218421,30.411459014457783,111.20359936670363,1.9,,48.1,,0.1,,48.3,,0.348,,29.2,,29.9,,52.5,,17.76,,85.0,,303.0,,0.3,,1012.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:46.400,120.04090845961838,30.41145750100049,111.044121280769,2.4,,44.9,,0.2,,45.1,,0.337,,31.3,,29.9,,52.5,,17.7,,85.0,,329.0,,0.1,,1012.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:46.500,120.04090905779404,30.411457686390506,110.97970441112301,2.2,,39.5,,0.1,,39.7,,0.337,,31.3,,29.9,,52.5,,17.6,,85.0,,324.0,,0.5,,1012.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:46.600,120.04091126426334,30.41145871242864,110.96820510142749,3.2,,43.6,,-0.4,,43.0,,0.319,,27.0,,29.9,,52.5,,17.55,,85.0,,301.0,,0.6,,1012.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:46.700,120.04091138553599,30.411457999460687,110.87448573210106,2.0,,41.9,,0.4,,42.6,,0.312,,32.5,,29.9,,52.5,,17.28,,86.0,,328.0,,0.6,,1012.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:46.800,120.04091032062531,30.411459977553076,110.83541342625517,2.2,,37.9,,0.4,,38.5,,0.332,,38.2,,36.3,,42.9,,17.3,,86.0,,309.0,,0.6,,1012.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:46.900,120.04091100074258,30.411461592496376,110.61952929762631,1.9,,40.0,,0.1,,40.2,,0.33,,23.8,,36.3,,42.9,,17.1,,86.0,,310.0,,0.9,,1012.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:47.000,120.04091176889416,30.411460316889578,110.5318183854158,2.4,,63.8,,4.4,,70.5,,0.335,,8.1,,36.3,,42.9,,17.11,,86.0,,319.0,,0.2,,1012.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:47.100,120.04091135040186,30.411461285528738,110.45980497285605,2.0,,58.9,,3.2,,63.9,,0.325,,16.1,,36.3,,42.9,,17.05,,87.0,,310.0,,0.1,,1012.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:47.200,120.04091311387364,30.41146082134235,110.41894741332675,2.1,,55.5,,2.7,,59.7,,0.331,,17.7,,36.3,,42.9,,17.19,,86.0,,346.0,,0.0,,1012.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:47.300,120.04091331782347,30.411459185908946,110.275813465625,2.1,,56.3,,3.1,,61.0,,0.332,,17.3,,36.3,,42.9,,17.36,,86.0,,4.0,,0.0,,1012.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:47.400,120.04091310960625,30.411460675448485,110.22070622106807,2.3,,53.3,,3.9,,59.4,,0.343,,17.4,,36.3,,42.9,,17.79,,85.0,,347.0,,0.0,,1012.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:47.500,120.04091155968044,30.41146074456586,110.26441587927549,2.1,,50.2,,4.9,,57.7,,0.329,,20.3,,28.6,,43.4,,17.61,,85.0,,295.0,,0.4,,1012.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:47.600,120.04091169366214,30.411460604040418,110.21206354828968,2.6,,43.9,,4.7,,51.2,,0.336,,23.2,,28.6,,43.4,,17.94,,84.0,,321.0,,0.4,,1012.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:47.700,120.04091268605468,30.411460319920852,110.16077721398962,2.4,,41.1,,4.7,,48.3,,0.338,,20.1,,28.6,,43.4,,18.27,,84.0,,291.0,,0.1,,1012.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:47.800,120.04091223845822,30.41146137425984,110.08874306851922,2.5,,44.0,,7.0,,54.8,,0.343,,18.6,,28.6,,43.4,,18.24,,83.0,,285.0,,0.2,,1012.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:47.900,120.04091285841378,30.411460751304883,109.95426318489552,2.4,,46.9,,11.3,,64.3,,0.382,,17.6,,28.6,,43.4,,18.52,,83.0,,335.0,,0.3,,1012.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:48.000,120.04091408832457,30.41146090344676,109.88990555470549,3.0,,46.2,,9.1,,60.2,,0.361,,22.3,,28.6,,43.4,,19.93,,78.0,,322.0,,0.1,,1012.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:48.100,120.0409136680406,30.41146216963018,109.7691542080035,3.1,,44.5,,8.4,,57.4,,0.365,,22.0,,28.6,,43.1,,20.2,,78.0,,340.0,,0.1,,1012.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:48.200,120.04091347207542,30.411463310281196,109.76102570258101,2.3,,44.2,,8.5,,57.2,,0.361,,27.1,,25.0,,43.1,,21.23,,73.0,,320.0,,0.1,,1012.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:48.300,120.04091276400403,30.41146578709195,109.69844132335334,3.2,,45.7,,9.6,,60.4,,0.365,,22.7,,25.0,,43.1,,19.97,,78.0,,216.0,,0.3,,1012.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:48.400,120.04091137124223,30.411466458954155,109.59166187022758,2.8,,46.3,,11.5,,64.0,,0.375,,24.0,,25.0,,43.1,,21.53,,74.0,,355.0,,0.0,,1012.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:48.500,120.04091192389993,30.41146666517838,109.51356287283588,2.4,,43.2,,9.5,,57.7,,0.369,,29.0,,25.0,,43.1,,23.14,,68.0,,163.0,,0.1,,1012.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:48.600,120.040910702972,30.411468047441716,109.35732730712672,2.8,,43.5,,9.0,,57.3,,0.376,,29.1,,25.0,,43.1,,22.21,,70.0,,279.0,,0.4,,1012.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:48.700,120.04090922170114,30.411468724435963,109.37518616597272,2.5,,43.6,,9.1,,57.5,,0.382,,32.6,,25.0,,43.1,,21.66,,72.0,,252.0,,0.4,,1012.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:48.800,120.04090873621134,30.411469782746924,109.35907908191592,3.5,,41.5,,8.6,,54.6,,0.368,,37.4,,25.0,,43.1,,23.54,,67.0,,309.0,,0.1,,1012.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:48.900,120.04090978819333,30.411469693114444,109.20552839069238,3.4,,39.4,,8.0,,51.6,,0.366,,43.6,,26.6,,53.9,,22.12,,71.0,,349.0,,0.4,,1012.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:49.000,120.0409068577275,30.411469660563583,109.1948564139915,3.2,,36.6,,7.2,,47.7,,0.368,,41.9,,26.6,,53.9,,24.15,,64.0,,164.0,,0.7,,1012.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:49.100,120.04090535425989,30.411470724373476,109.04887118831832,3.4,,37.8,,6.8,,48.2,,0.369,,42.0,,26.6,,53.9,,22.92,,69.0,,257.0,,0.2,,1012.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:49.200,120.04090547131675,30.411471798800036,108.92048025190236,2.9,,38.9,,6.5,,48.8,,0.37,,44.5,,26.6,,53.9,,23.23,,68.0,,199.0,,0.3,,1012.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:49.300,120.04090567287845,30.41147159925303,108.87753235966947,3.1,,37.0,,6.0,,46.2,,0.37,,51.9,,26.6,,53.9,,23.89,,66.0,,270.0,,0.2,,1012.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:49.400,120.0409059595318,30.411471937453985,108.8876057936506,3.5,,37.4,,5.3,,45.6,,0.364,,52.3,,26.6,,53.9,,25.39,,61.0,,331.0,,0.1,,1012.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:49.500,120.04090680847455,30.411471428825024,108.79267594384754,3.0,,38.0,,4.8,,45.5,,0.374,,57.6,,27.8,,53.0,,26.67,,57.0,,354.0,,0.2,,1012.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:49.600,120.04090668452089,30.411471797647895,108.86175345939299,3.5,,36.5,,4.4,,43.2,,0.374,,67.1,,27.8,,53.0,,26.05,,58.0,,21.0,,0.2,,1012.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:49.700,120.0409071489603,30.411469763527524,108.73567843452966,3.8,,32.3,,3.7,,38.0,,0.366,,71.9,,27.8,,53.0,,25.43,,59.0,,53.0,,0.5,,1012.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:49.800,120.0409045785552,30.411469669645754,108.51701513025695,3.5,,31.7,,3.9,,37.6,,0.366,,74.9,,27.8,,53.0,,27.17,,55.0,,329.0,,0.1,,1013.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:49.900,120.04090340563566,30.411468224090918,108.44703846619744,3.8,,33.5,,3.4,,38.7,,0.372,,80.4,,27.8,,53.0,,24.97,,60.0,,173.0,,0.9,,1012.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
