采集时间,经度(Longitude),纬度(Latitude),高度(Altitude_m),SO2(ug/m3),SO2标识,NO2(ug/m3),NO2标识,NO(ug/m3),NO标识,NOx(ug/m3),NOx标识,CO(mg/m3),CO标识,O3(ug/m3),O3标识,工况PM2.5(ug/m3),工况PM2.5标识,工况PM10(ug/m3),工况PM10标识,大气温度(℃),大气温度标识,大气湿度(%),大气湿度标识,风向(°),风向标识,风速(m/s),风速标识,大气压(hPa),大气压标识,Thermal_OC(ug/m^3),Thermal_OC标识,Thermal_EC(ug/m^3),Thermal_EC标识,OptOC(ugC/m^3),OptOC标识,OptEC(ugC/m^3),OptEC标识,TC(ugC/m^3),TC标识,BC_370nm(ng/m3),BC_370nm标识,BC_430nm(ng/m3),BC_430nm标识,蓝色_470nm(ng/m3),蓝色_470nm标识,BC_520nm(ng/m3),BC_520nm标识,黄色_565nm(ng/m3),黄色_565nm标识,黄色_590nm(ng/m3),黄色_590nm标识,红色_660nm(ng/m3),红色_660nm标识,BC_760nm(ng/m3),BC_760nm标识,黑炭_880nm(ng/m3),黑炭_880nm标识,红外_950nm(ng/m3),红外_950nm标识,标准时间
2025-05-23 09:25:00,119.98500944676938,30.283017123060862,148.82473815443265,1.5,,21.5,,2.5,,25.4,,0.354,,43.5,,12.5,,21.4,,24.55,,88.0,,25.0,,0.4,,997.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 09:25:00
2025-05-23 09:30:00,119.98495681925273,30.283003217356416,147.88264937468162,1.9,,23.4,,2.2,,26.8,,0.358,,39.7,,12.5,,21.4,,24.43,,88.0,,31.0,,0.2,,997.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 09:30:00
2025-05-23 09:35:00,119.98490428844796,30.28298891690533,147.0249726826758,1.2,,24.9,,2.1,,28.2,,0.36,,39.5,,12.5,,21.4,,24.4,,88.0,,26.0,,0.3,,997.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 09:35:00
2025-05-23 09:40:00,119.98485185731636,30.2829742223768,146.2859009415702,1.3,,25.4,,2.3,,28.9,,0.359,,40.8,,12.5,,21.4,,24.42,,88.0,,10.0,,0.2,,997.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 09:40:00
2025-05-23 09:45:00,119.98479952881455,30.282959134462228,145.69489860940686,1.6,,25.9,,2.5,,29.8,,0.345,,42.5,,12.5,,21.4,,24.5,,88.0,,28.0,,0.6,,997.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 09:45:00
2025-05-23 09:50:00,119.98474730589439,30.282943653875208,145.2755270841539,1.7,,26.2,,3.1,,31.0,,0.356,,42.0,,12.5,,21.4,,24.43,,88.0,,20.0,,0.6,,997.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 09:50:00
2025-05-23 09:55:00,119.98469519150285,30.282927781351486,145.0445053851188,2.2,,25.9,,3.7,,31.6,,0.368,,40.7,,12.5,,21.4,,24.54,,88.0,,30.0,,0.2,,997.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 09:55:00
2025-05-23 10:00:00,119.98464318858176,30.282911517648927,145.01104361841158,1.9,,25.1,,3.7,,30.7,,0.367,,43.1,,12.5,,21.4,,24.74,,87.0,,13.0,,0.4,,997.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 10:00:00
2025-05-23 10:05:00,119.98459130006766,30.282894863547476,145.1764757990761,1.9,,25.2,,3.5,,30.6,,0.374,,49.7,,18.9,,21.6,,24.98,,87.0,,34.0,,0.4,,997.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 10:05:00
2025-05-23 10:10:00,119.98453952889172,30.28287781984913,145.5342066681207,2.2,,25.8,,3.6,,31.3,,0.376,,52.8,,18.9,,21.6,,25.12,,86.0,,43.0,,0.2,,997.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 10:10:00
2025-05-23 10:15:00,119.98448787797943,30.282860387377895,146.06997462468092,2.1,,26.4,,4.2,,32.8,,0.375,,51.6,,18.9,,21.6,,25.33,,85.0,,25.0,,0.2,,997.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 10:15:00
2025-05-23 10:20:00,119.98443635025062,30.28284256697974,146.76242029104347,2.0,,25.4,,4.9,,33.0,,0.383,,54.1,,18.9,,21.6,,26.08,,82.0,,357.0,,0.1,,997.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 10:20:00
2025-05-23 10:25:00,119.98438494861907,30.28282435952257,147.5839380436286,2.2,,23.6,,5.1,,31.3,,0.379,,54.0,,18.9,,21.6,,26.41,,82.0,,64.0,,0.1,,997.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 10:25:00
2025-05-23 10:30:00,119.98433367599254,30.282805765896185,148.50177656208987,1.6,,22.3,,4.7,,29.4,,0.373,,52.9,,18.9,,21.6,,26.97,,80.0,,358.0,,0.0,,997.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 10:30:00
2025-05-23 10:35:00,119.98428253527254,30.282786787012217,149.47934452110323,1.8,,21.5,,4.2,,27.8,,0.365,,53.0,,18.9,,21.6,,28.07,,77.0,,8.0,,0.0,,997.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 10:35:00
2025-05-23 10:40:00,119.9842315293541,30.282767423804117,150.4776693710357,2.4,,20.8,,3.7,,26.5,,0.358,,55.8,,18.9,,21.6,,28.42,,75.0,,352.0,,0.1,,997.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 10:40:00
2025-05-23 10:45:00,119.9841806611257,30.282747677227075,151.45695105051894,2.6,,20.3,,3.3,,25.3,,0.364,,60.0,,18.9,,21.6,,28.41,,74.0,,242.0,,0.1,,997.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 10:45:00
2025-05-23 10:50:00,119.98412993346906,30.282727548258006,152.3781486892929,2.2,,20.0,,2.8,,24.3,,0.366,,60.4,,18.9,,21.6,,27.87,,76.0,,225.0,,0.2,,997.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 10:50:00
2025-05-23 10:55:00,119.984079349259,30.282707037895484,153.20453704450685,1.8,,20.9,,2.4,,24.6,,0.36,,62.5,,18.9,,21.6,,26.56,,80.0,,260.0,,0.6,,997.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 10:55:00
2025-05-23 11:00:00,119.98402891136325,30.282686147159694,153.9031706202577,1.3,,22.1,,2.7,,26.3,,0.358,,62.5,,16.7,,36.9,,26.12,,82.0,,283.0,,0.3,,997.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 11:00:00
2025-05-23 11:05:00,119.98397862264228,30.282664877092394,154.44619710054542,1.7,,21.5,,3.0,,26.1,,0.361,,64.1,,16.7,,36.9,,26.71,,81.0,,317.0,,0.2,,997.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 11:05:00
2025-05-23 11:10:00,119.9839284859492,30.282643228756843,154.81196773322134,1.6,,19.2,,2.8,,23.5,,0.359,,68.7,,16.7,,36.9,,27.1,,79.0,,333.0,,0.3,,997.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 11:10:00
2025-05-23 11:15:00,119.98387850412952,30.282621203237774,154.98590039741592,1.2,,16.1,,2.9,,20.5,,0.351,,72.5,,16.7,,36.9,,28.12,,76.0,,310.0,,0.5,,997.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 11:15:00
2025-05-23 11:20:00,119.98382868002106,30.282598801641317,154.96106094668397,2.3,,13.8,,3.1,,18.6,,0.352,,75.7,,16.7,,36.9,,28.28,,75.0,,270.0,,0.3,,997.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 11:20:00
2025-05-23 11:25:00,119.98377901645372,30.282576025094958,154.7384396515408,2.8,,13.1,,3.1,,17.9,,0.361,,76.3,,16.7,,36.9,,29.07,,72.0,,228.0,,0.5,,997.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 11:25:00
2025-05-23 11:30:00,119.98372951624938,30.282552874747477,154.32691172050215,2.3,,13.1,,2.7,,17.2,,0.357,,76.9,,16.7,,36.9,,27.85,,76.0,,250.0,,0.3,,997.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 11:30:00
2025-05-23 11:35:00,119.9836801822217,30.282529351768897,153.7428834735262,1.6,,12.8,,2.3,,16.2,,0.346,,77.5,,16.7,,36.9,,27.91,,76.0,,304.0,,0.2,,997.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 11:35:00
2025-05-23 11:40:00,119.98363101717597,30.28250545735042,153.0096382738125,2.6,,12.4,,1.7,,15.1,,0.346,,77.0,,16.7,,36.9,,27.87,,76.0,,326.0,,0.3,,997.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 11:40:00
2025-05-23 11:45:00,119.98358202390895,30.282481192704367,152.1564082935846,2.0,,12.6,,1.6,,15.0,,0.357,,76.6,,16.7,,36.9,,27.91,,76.0,,254.0,,0.2,,996.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 11:45:00
2025-05-23 11:50:00,119.98353320520874,30.282456559064116,151.21720911963132,1.7,,12.4,,1.6,,14.9,,0.355,,79.9,,16.7,,36.9,,27.44,,77.0,,313.0,,0.6,,996.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 11:50:00
2025-05-23 11:55:00,119.98348456385457,30.282431557684045,150.229483659205,1.8,,10.9,,1.7,,13.5,,0.338,,83.0,,16.7,,36.9,,26.58,,80.0,,330.0,,1.0,,996.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 11:55:00
2025-05-23 12:00:00,119.9834361026167,30.282406189839474,149.23260940946258,2.0,,10.0,,1.7,,12.6,,0.34,,82.6,,19.9,,21.2,,26.05,,82.0,,317.0,,0.9,,996.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 12:00:00
2025-05-23 12:05:00,119.98338782425617,30.282380456826576,148.26632860092388,1.5,,10.5,,1.7,,13.1,,0.339,,85.6,,19.9,,21.2,,25.98,,82.0,,294.0,,1.0,,996.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 12:05:00
2025-05-23 12:10:00,119.98333973152475,30.28235435996234,147.3691638001499,1.5,,10.6,,1.7,,13.2,,0.333,,87.0,,19.9,,21.2,,25.83,,83.0,,300.0,,0.6,,996.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 12:10:00
2025-05-23 12:15:00,119.98329182716475,30.28232790058449,146.57688213658028,1.4,,10.2,,1.6,,12.7,,0.342,,85.2,,19.9,,21.2,,26.12,,82.0,,338.0,,0.9,,996.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 12:15:00
2025-05-23 12:20:00,119.98324411390881,30.28230108005142,145.92106937995285,1.2,,10.2,,1.6,,12.6,,0.338,,86.1,,19.9,,21.2,,25.83,,83.0,,322.0,,1.2,,996.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 12:20:00
2025-05-23 12:25:00,119.98319659447982,30.282273899742115,145.42787071533604,1.8,,10.3,,1.4,,12.4,,0.335,,86.8,,19.9,,21.2,,25.67,,84.0,,313.0,,0.9,,996.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 12:25:00
2025-05-23 12:30:00,119.98314927159069,30.282246361056103,145.11694841711056,2.0,,10.5,,1.1,,12.1,,0.333,,83.8,,19.9,,21.2,,25.65,,85.0,,308.0,,0.6,,997.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 12:30:00
2025-05-23 12:35:00,119.98310214794425,30.282218465413358,145.00069797613463,1.4,,11.1,,0.8,,12.4,,0.331,,80.5,,19.9,,21.2,,25.62,,85.0,,313.0,,1.3,,996.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 12:35:00
2025-05-23 12:40:00,119.9830552262331,30.282190214254246,145.08375393064048,1.9,,12.7,,0.8,,14.0,,0.341,,77.3,,19.9,,21.2,,25.4,,86.0,,320.0,,1.7,,997.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 12:40:00
2025-05-23 12:45:00,119.98300850913944,30.28216160903944,145.36280510181976,1.8,,14.4,,1.1,,16.1,,0.346,,75.4,,19.9,,21.2,,25.37,,86.0,,324.0,,1.6,,997.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 12:45:00
2025-05-23 12:50:00,119.98296199933485,30.28213265124985,145.82672660007506,1.5,,14.8,,1.3,,16.9,,0.353,,73.3,,19.9,,21.2,,25.23,,87.0,,323.0,,1.8,,997.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 12:50:00
2025-05-23 12:55:00,119.98291569948027,30.28210334238655,146.45702333925965,1.6,,13.6,,1.3,,15.7,,0.35,,69.2,,19.9,,21.2,,24.9,,88.0,,337.0,,3.2,,997.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 12:55:00
2025-05-23 13:00:00,119.98286961222577,30.282073683970687,147.22856737739866,1.8,,12.1,,1.1,,13.8,,0.346,,67.6,,19.9,,21.2,,24.45,,89.0,,343.0,,2.6,,997.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 13:00:00
2025-05-23 13:05:00,119.98282374021035,30.28204367754342,148.11059968843946,1.7,,11.5,,1.2,,13.4,,0.348,,66.5,,20.1,,32.2,,24.19,,90.0,,332.0,,2.9,,997.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 13:05:00
2025-05-23 13:10:00,119.9827780860619,30.28201332466583,149.0679564275536,1.4,,12.5,,1.5,,14.8,,0.346,,65.9,,20.1,,32.2,,23.77,,90.0,,341.0,,4.2,,997.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 13:10:00
2025-05-23 13:15:00,119.98273265239699,30.281982626918836,150.0624708026687,1.4,,13.9,,2.0,,17.0,,0.345,,65.0,,20.1,,32.2,,23.69,,90.0,,339.0,,3.4,,997.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 13:15:00
2025-05-23 13:20:00,119.98268744182072,30.28195158590313,151.05449466401942,1.3,,15.1,,2.1,,18.3,,0.336,,66.6,,20.1,,32.2,,23.61,,90.0,,347.0,,3.9,,997.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 13:20:00
2025-05-23 13:25:00,119.98264245692654,30.28192020323907,152.004479150766,1.7,,14.3,,2.0,,17.4,,0.302,,71.5,,20.1,,32.2,,23.71,,88.0,,358.0,,2.4,,997.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 13:25:00
2025-05-23 13:30:00,119.9825977002962,30.281888480566618,152.87455137927125,2.3,,12.7,,1.9,,15.6,,0.279,,78.6,,20.1,,32.2,,23.71,,87.0,,354.0,,3.9,,997.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 13:30:00
2025-05-23 13:35:00,119.98255317449949,30.28185641954524,153.63002431545553,2.2,,11.6,,1.8,,14.5,,0.261,,80.2,,20.1,,32.2,,23.74,,86.0,,355.0,,3.4,,997.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 13:35:00
2025-05-23 13:40:00,119.98250888209418,30.281824021853815,154.24077963738765,2.0,,11.0,,2.0,,14.1,,0.26,,79.5,,20.1,,32.2,,23.97,,86.0,,9.0,,2.5,,997.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 13:40:00
2025-05-23 13:45:00,119.9824648256258,30.281791289190576,154.68246845773103,1.9,,10.5,,2.5,,14.3,,0.26,,79.4,,20.1,,32.2,,24.12,,86.0,,7.0,,3.2,,997.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 13:45:00
2025-05-23 13:50:00,119.98242100762754,30.281758223272984,154.93748203704828,1.4,,11.4,,2.7,,15.4,,0.268,,77.0,,20.1,,32.2,,24.17,,86.0,,357.0,,2.8,,997.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 13:50:00
2025-05-23 13:55:00,119.9823774306201,30.28172482583767,154.99565378867393,1.6,,13.1,,2.6,,17.0,,0.282,,71.6,,20.1,,32.2,,24.25,,85.0,,352.0,,3.1,,997.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 13:55:00
2025-05-23 14:00:00,119.98233409711156,30.281691098640323,154.85466458844246,1.2,,14.2,,2.3,,17.8,,0.292,,68.8,,1.6,,4.4,,24.18,,85.0,,349.0,,3.0,,997.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 14:00:00
2025-05-23 14:05:00,119.98229100959718,30.281657043455606,154.52013523084966,2.3,,14.4,,2.1,,17.7,,0.291,,69.3,,1.6,,4.4,,24.11,,84.0,,339.0,,5.3,,997.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 14:05:00
2025-05-23 14:10:00,119.98224817055929,30.281622662077062,154.0054023457144,2.7,,14.3,,2.0,,17.3,,0.294,,69.9,,1.6,,4.4,,24.1,,83.0,,342.0,,5.1,,997.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 14:10:00
2025-05-23 14:15:00,119.98220558246716,30.281587956317022,153.33098670883342,1.5,,13.8,,2.1,,17.1,,0.285,,70.2,,1.6,,4.4,,24.1,,83.0,,339.0,,4.5,,997.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 14:15:00
2025-05-23 14:20:00,119.98216324777687,30.28155292800651,152.52377514340762,2.1,,13.4,,2.3,,17.0,,0.277,,70.2,,1.6,,4.4,,24.13,,83.0,,343.0,,4.7,,997.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 14:20:00
2025-05-23 14:25:00,119.98212116893109,30.281517578995135,151.6159486272482,1.8,,13.4,,2.2,,16.7,,0.281,,70.6,,1.6,,4.4,,24.03,,83.0,,340.0,,4.5,,998.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 14:25:00
2025-05-23 14:30:00,119.98207934835905,30.281481911151012,150.64369933874013,1.6,,13.3,,2.0,,16.3,,0.278,,73.6,,1.6,,4.4,,23.93,,82.0,,336.0,,4.8,,998.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 14:30:00
2025-05-23 17:55:00,119.9820377884763,30.281445926360657,149.64578778890726,1.7,,9.7,,1.3,,11.7,,0.368,,70.2,,6.0,,3.3,,20.75,,90.0,,309.0,,2.9,,1002.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 17:55:00
2025-05-23 18:00:00,119.98199649168465,30.281409626528877,148.66199756214937,1.2,,9.7,,1.3,,11.7,,0.362,,70.7,,2.2,,5.0,,20.61,,90.0,,314.0,,2.6,,1002.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 18:00:00
2025-05-23 18:05:00,119.98195546037198,30.281373013578683,147.73154927027772,1.6,,9.4,,1.2,,11.3,,0.365,,71.7,,2.2,,5.0,,20.47,,91.0,,307.0,,2.9,,1002.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 18:05:00
2025-05-23 18:10:00,119.9819146969121,30.281336089451184,146.89153695049083,0.5,,9.9,,0.9,,11.4,,0.369,,68.3,,2.2,,5.0,,20.4,,91.0,,309.0,,2.0,,1002.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 18:10:00
2025-05-23 18:15:00,119.98187420366466,30.281298856105472,146.17544924316454,1.4,,11.2,,0.9,,12.5,,0.368,,66.2,,2.2,,5.0,,20.36,,92.0,,306.0,,1.3,,1002.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 18:15:00
2025-05-23 18:20:00,119.98183398297496,30.28126131551855,145.61183430544548,1.9,,11.8,,0.9,,13.2,,0.365,,66.2,,2.2,,5.0,,20.27,,92.0,,321.0,,1.3,,1002.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 18:20:00
2025-05-23 18:25:00,119.98179403717387,30.281223469685184,145.2231616863108,1.9,,11.7,,0.9,,13.2,,0.373,,67.0,,2.2,,5.0,,20.22,,92.0,,312.0,,1.5,,1002.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 18:25:00
2025-05-23 18:30:00,119.98175436857763,30.281185320617844,145.02492653655798,1.9,,11.8,,1.0,,13.3,,0.387,,68.2,,2.2,,5.0,,20.33,,91.0,,316.0,,1.5,,1002.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 18:30:00
2025-05-23 18:35:00,119.98171497948776,30.281146870346554,145.0250318660404,1.3,,12.1,,0.9,,13.5,,0.391,,68.6,,2.2,,5.0,,20.49,,89.0,,325.0,,1.8,,1002.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 18:35:00
2025-05-23 18:40:00,119.98167587219093,30.281108120918812,145.22347347560395,1.2,,11.8,,0.9,,13.3,,0.383,,71.4,,2.2,,5.0,,20.58,,87.0,,304.0,,2.0,,1003.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 18:40:00
2025-05-23 18:45:00,119.9816370489588,30.281069074399472,145.6123401244942,1.0,,11.3,,1.0,,12.7,,0.377,,71.3,,2.2,,5.0,,20.7,,87.0,,298.0,,1.4,,1003.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 18:45:00
2025-05-23 18:50:00,119.98159851204791,30.281029732870635,146.17612892655953,1.5,,11.1,,1.0,,12.7,,0.386,,70.8,,2.2,,5.0,,20.68,,86.0,,317.0,,1.2,,1003.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 18:50:00
2025-05-23 18:55:00,119.98156026369954,30.28099009843154,146.89236340140002,1.6,,11.2,,1.0,,12.7,,0.382,,70.9,,2.2,,5.0,,20.7,,86.0,,302.0,,1.2,,1003.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 18:55:00
2025-05-23 19:00:00,119.98152230613957,30.28095017319845,147.73248954071138,1.3,,10.9,,1.0,,12.4,,0.381,,73.0,,1.4,,11.8,,20.65,,85.0,,325.0,,1.4,,1003.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 19:00:00
2025-05-23 19:05:00,119.98148464157838,30.280909959304534,148.66301416649245,0.9,,10.3,,1.0,,11.8,,0.376,,76.7,,1.4,,11.8,,20.6,,84.0,,330.0,,1.9,,1003.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 19:05:00
2025-05-23 19:10:00,119.98144727221069,30.280869458899762,149.64684019835272,1.7,,9.6,,1.2,,11.4,,0.382,,77.1,,1.4,,11.8,,20.6,,84.0,,324.0,,2.4,,1003.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 19:10:00
2025-05-23 19:15:00,119.98141020021545,30.280828674150793,150.64474559704448,2.3,,9.1,,1.2,,11.0,,0.381,,78.6,,1.4,,11.8,,20.6,,83.0,,325.0,,2.4,,1004.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 19:15:00
2025-05-23 19:20:00,119.98137342775571,30.28078760724085,151.61694702339446,1.4,,8.6,,1.2,,10.4,,0.376,,79.6,,1.4,,11.8,,20.48,,83.0,,318.0,,3.0,,1004.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 19:20:00
2025-05-23 19:25:00,119.9813369569785,30.2807462603696,152.52468587449206,1.6,,8.1,,1.1,,9.8,,0.37,,81.1,,1.4,,11.8,,20.43,,83.0,,325.0,,1.7,,1004.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 19:25:00
2025-05-23 19:30:00,119.98130079001469,30.28070463575305,153.3317734668817,1.0,,7.8,,1.1,,9.5,,0.366,,80.3,,1.4,,11.8,,20.44,,82.0,,315.0,,2.0,,1004.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 19:30:00
2025-05-23 19:35:00,119.98126492897885,30.28066273562342,154.00603376516588,1.8,,7.6,,1.1,,9.3,,0.364,,82.1,,1.4,,11.8,,20.4,,82.0,,321.0,,2.8,,1004.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,2025-05-23 19:35:00
